Empresa_ID,Etiquetas_Empresas,Contactos_por_Empresa,Empresa,Descripción_empresa,Sector_EMILIO,Tipo,Tamaño,Url_LinkedIn,website,Localización_Empresa,Revisión,Extra,TagsCompHSK,Contactos1,Contactos2,Contactos3,CIF
35604246,,1,CODINFOS,"La empresa Codinfos ofrece soluciones innovadoras de trazabilidad y movilidad enfocadas en mejorar la experiencia del usuario profesional y del consumidor, ciudadano y paciente. Más de 30 años contribuyendo a mejorar procesos, proporcionar herramientas de gestión ágiles y modernas, participando en aumentar la satisfacción de los ejecutivos y usuarios profesionales de las empresas que acompañamos y, en definitiva, de las personas.",Software,B2B,11-50,https://www.linkedin.com/company/codinfos/,http://www.codinfos.com,"ES Madrid España Paseo de las Delicias, 20 Primera Planta 28045",2024-07-03 22:22,Español,EMP: Contactos de Madrid,MarGARRIDO BERENGUEL - 189619554,,,
10054192,Agencia de Marketing y Publicidad,2,SIBBO,"Con más de 10 años de experiencia en el mercado programático Sibbo se ha consolidado como un referente en el ecosistema digital..   Sibbo cuenta con dos unidades de negocio especializadas para ofrecer servicios integrales 360º en publicidad programática a editores, anunciantes y agencias.  Sibbo Consulting Nos convertimos en tu partner estratégico, compartiendo nuestro amplio know-how y enfocándonos en tus objetivos. Nuestra misión es ofrecerte un asesoramiento transparente e independiente que impulse tu crecimiento y te ayude a tomar decisiones informadas. Desde la planificación estratégica hasta la gestión operativa diaria (tráfico de campañas, conexión con SSPs, troubleshooting,..)  Sibbo Tech Hub Somos expertos en herramientas y soluciones de monetización programática, gracias a nuestra constante investigación y aprendizaje de nuevas tendencias. Esto nos convierte en un socio de confianza para muchas tecnologías.  El equipo de Sibbo tiene una elevada experiencia en Prebid y en el manejo de SSPs tales como Xandr, Teads, Seedtag, Ogury, Adagio,Rich audience, Rubicon, Smart Equativ, Index Exchange  Una solución adaptada a cada necesidad:  * Monetización Full Stack (standard) y Solución Stack a medida * Herramientas de analítica, yield management, dashboarding y benchmark del ecosistema programático: Adomik * Privacidad: Sourcepoint CMP web, app, inapp CTV/OTT y HBBTV * Plataforma de compra programática DSP: Xandr Invest",Software,B2B,11-50,https://www.linkedin.com/company/sibbo-ventures/,http://www.sibboventures.com,"ES Pozuelo de Alarcon Madrid C/ Portugal 3, portal 10, local 7 28224",2024-11-27 7:13,SEARCH_BY_COMPANY_ID_PLUS_AIRTABLE2025-01-30,"Agencia de Marketing y Publicidad,Empresa Madrid,Empresa de Madrid 07-2024,Verificar Sectores_Jan-25","PalomaGimeno - 23836877,AgustinPerez Buendia - 20166327",,,
30704241,"Agencia de Marketing y Publicidad,Posible patrono",2,Clever Ads,"Con más de 1.2M de usuarios en todo el mundo, Clever Ads es la herramienta de software PPC más completa e innovadora del mercado. Imagina navegar sin esfuerzo por el complejo mundo de la publicidad digital, donde tus campañas están optimizadas, tu alcance es maximizado y tus conversiones se disparan. Esto es posible con Clever Ads. Somos una solución integral de publicidad digital diseñada para transformar la presencia en línea de tu negocio. Al aprovechar el poder de la Inteligencia Artificial y el aprendizaje automático, Clever Ads personaliza y automatiza tus esfuerzos publicitarios en múltiples plataformas, asegurando que tu mensaje resuene entre tu audiencia objetivo. Con nuestra interfaz intuitiva y una robusta analítica, ahorrarás tiempo y dinero mientras logras resultados épicos. Saluda a una nueva forma de gestionar anuncios, de forma sencilla y eficaz, con Clever Ads. Transforma ya tu estrategia de publicidad digital y haz crecer tu negocio. #PublicidadDigital #AdTech #MarketingOnline","Agencias,Salud,Software",B2B,11-50,https://www.linkedin.com/company/clever-ads/,https://cleverads.com/,ES Madrid Madrid 28013,2024-11-28 6:31,SEARCH_BY_COMPANY_ID_PLUS_AIRTABLE2025-01-30,"Agencia de Marketing y Publicidad,Empresa Madrid,Empresa de Madrid 07-2024,Verificar Sectores_Jan-25","HaoXu - 575459996,RodrigoMuñoz Castejon - 88462530",,,
238524,,1,PIXELWARE,"Las entidades públicas tienen en este momento la necesidad acuciante de adoptar la tecnología, reinventar la forma en que interactúan con los ciudadanos y así ofrecerles un mejor servicio.  PIXELWARE ha trabajado desde 1995 desarrollando soluciones tecnológicas que mejoran los procesos de gestión, comunicación y transparencia en las Administraciones Públicas.",Software,B2B,51-200,https://www.linkedin.com/company/pixelware/,http://www.pixelware.com,,2021-11-09 15:55,,EMP: Contactos de Madrid,SafwanNassri - 40837634,,,
977636,Agencia de SEO SEM y posicionamiento web,3,Vipnet360,"Somos una Consultora de Marketing Digital y Tecnología.  Desde 2005 creamos estrategias exitosas para revolucionar el negocio de nuestros clientes desde la Tecnología, los datos y el diseño.  Somos Diseñadores, estrategas, creativos, gestores de comunidades, expertos en UX, analistas de datos, programadores… Nos apasiona la innovación, las nuevas tendencias y estamos dispuestos a crear e implantar estrategias y campañas digitales adaptadas a cada etapa del customer journey de tus clientes.   En Vipnet360 sabemos lo que te hace único y sabemos cómo contárselo a tus clientes.   CLIENTES: Endesa, BBVA, Movistar, Banco de Santander, Orange, Huawei, Mitsubishi Electric, LG, Seguros Pelayo, McKinsey Social Initiative, Ministerio de Economía y Hacienda,  #MakeThemLoveYou","Agencias,Software",B2B,51-200,https://www.linkedin.com/company/vipnet360/,http://www.vipnet360.com,ES Pozuelo de Alarcón Comunidad de Madrid,2024-10-26 18:22,AgenciasLiznel,"Agencia de SEO,SEM y posicionamiento web,Empresa de Madrid 07-2024","InésMorillo Andujar - 31829367,AndreuSalom - 236527759,DanteAlcocer - 244528764",,,
2940811,,1,MediQuo,"MediQuo PRO  Tu plataforma de telemedicina completa y gratis  Cobra tus consultas, gestiona tus citas a través de la agenda digital, habla con tus pacientes por chat, llamada o videollamada y mucho más.","Salud,Software",B2B,11-50,https://www.linkedin.com/company/mediquo/,http://www.mediquo.com,,2021-10-12 23:22,,BNC Exportación 3,JuanCava Platas - 106282344,,,
2512978,,3,Green Eagle Solutions,"Green Eagle Solutions es una empresa española fundada en 2012 por un grupo de ingenieros informáticos que deseaban contribuir a la digitalización del sector de las energías renovables.  Creemos que los sistemas SCADA son la parte más importante de cualquier instalación de energía renovable. Sin SCADAs para administrar la energía que se produce y distribuye, el mundo no funcionaría como lo hace hoy.",Software,B2B,11-50,https://www.linkedin.com/company/green-eagle-solutions/,http://www.greeneaglesolutions.com,"ES Madrid Community of Madrid Calle de la Princesa, 43 2ºD 28008",2021-10-02 15:59,Español,EMP: Contactos de Madrid,"AlejandroCabrera Muñoz - 95894766,MariaAlonso - 613284608,DiegoGarcimartín Rey - 200089650",,,
3503468,,1,Atenem Global Services,"ATENEM Global Services es el proveedor global especialista en la integración de compras y servicios a particulares y empresas, llevamos más de 25 años trabajando en la compra y gestión aprovisionamiento de materiales y servicios de todos los sectores. Nuestra función es conocer los recursos, procesos, estructura, prioridades, mercado, relación con proveedores, etc. ",Software,B2B,51-200,https://www.linkedin.com/company/atenem-sad/,http://www.atenem.com,"Barcelona Barcelona Secretari Coloma 64-68, esc. A, entlo 4ª 08024",2024-06-26 7:14,Español,,SantiagoSimon - 23294908,,,
19203554,Web & Apps,1,Vamos,"Fundado en 2019, Vamos es el mercado de arrendamiento de automóviles en línea número uno del sur de Europa.  Vamos está transformando la propiedad de automóviles al brindar la mejor experiencia al cliente a través de transparencia, conveniencia y tranquilidad.  Con sede en Madrid, Vamos tiene una fuerte presencia en España y cuenta con el respaldo de inversores líderes como Axel Springer y FJ Labs.","Marketplaces,Tecnología,Transporte",B2B,51-200,https://www.linkedin.com/company/vamos-motor-company/,https://www.vamos.es/,ES Madrid Madrid,2024-10-05 23:44,COMPANY_2_AIRTABLE2024-10-04,"EMP: Contactos de Madrid,Empresa de Madrid 07-2024,Tarea_31-01-25",MarioCarranza - 93909061,,,
5057626,eCommerce,3,laTostadora,"Convertimos la creatividad y la pasión en productos personalizados reales, brindando singularidad a personas únicas en todo el mundo.  laTostadora es un mercado donde cada individuo puede encontrar una forma creativa de expresarse a través de diseños que encajan con sus pasiones y las de su amada.","Artículos de consumo,Marketplaces,Tecnología,Cultura",B2B,11-50,https://www.linkedin.com/company/latostadora/,https://www.latostadora.com/,ES Badalona C/Eduard Maristany nº 352-354 08918,2024-10-05 19:42,Español,"BCN Exportación 1,EMP:eComm11May FILTRO,E: eComm11May FILTRO_sí","AurélienBrulé - 264294025,FerranGüell - 56886500,MarcoGiordano - 415858690",,,
95042,,6,S2 Grupo,"S2 Grupo somos la compañía de referencia en Europa y Latinoamérica en Ciberseguridad, Ciberinteligencia y en operaciones de sistemas de misión crítica.   Nuestra expansión continua imparable, con proyectos  por todo el globo y en +15 países. Por ello, nos acercamos al cliente y a día de hoy contamos con sedes en diversas localizaciones: Valencia, Madrid, Barcelona, San Sebastián. Sevilla, Lisboa, Bruselas, Rotterdam, Bogotá, Santiago de Chile y Ciudad de México.",Tecnología,B2B,201-500,https://www.linkedin.com/company/s2grupo/,http://www.s2grupo.es,"ES Valencia Valencia Ramiro de Maeztu, 7 46022",2021-10-16 20:11,Español,"EMP: Contactos de Madrid,TASK:16-02 Parte2 Sin Evento 18 abril","AntonioSanz Alcober - 29924116,ArturoBouzas Giner - 48600717,ArmandoRamos Garcimartín - 16026481,RaúlManso - 74287681",AndrésNúñez Barjola - 39323083,AndrésNúñez Barjola - 39323083,
5116428,,1,SincroGO,"SincroGO es una asesoría y consultoría laboral, fiscal y contable que presta servicios estratégicos tanto a pymes y autónomos como a multinacionales.",Consultoría,B2B,11-50,https://www.linkedin.com/company/sincro-asesores/,http://www.sincrogo.com,,2021-10-10 16:04,Buscar Contactos 4,"EMP: Contactos de Madrid,Empresa Contacto Sol Especial 31-03-23,Empresa Nivel 4,TASK:16-02 Parte2 Sin Evento 18 abril",GaloCarreira - 85891286,,,
19104606,"Web & Apps,eCommerce",4,Just Eat Spain,"El Grupo Just Eat Takeway.com es la plataforma de delivery pionera desde 2010 y de referencia en España, comprometida con el delivery responsable con presencia en el 95% del territorio español, que cuenta con un servicio de marketplace y más de 2.000 repartidores contratados directamente. Desde marzo de 2021, ofrece servicios de cesta de la compra, parafarmacia, mascotas y belleza y cuidado personal.   Forma parte de Just Eat Takeaway.com (LSE: JET, AMS: TKWY), una de las principales empresas mundiales de entrega de comida a domicilio en línea.  Con sede en Ámsterdam, la empresa se centra en conectar a consumidores y socios a través de sus plataformas. Con 699.000 socios conectados, Just Eat Takeaway.com ofrece a los consumidores una amplia variedad de opciones, desde restaurantes hasta comercios minoristas.  Just Eat Takeaway.com ha crecido rápidamente hasta convertirse en un mercado líder de entrega de comida a domicilio en línea con operaciones en Australia, Austria, Bélgica, Bulgaria, Canadá, Dinamarca, Francia, Alemania, Irlanda, Israel, Italia, Luxemburgo, Polonia, Eslovaquia, España, Suiza, Países Bajos, Reino Unido y Estados Unidos. ","Alimentación y bebidas,Marketplaces,Software,Salud,Servicios al consumidor",B2B,201-500,https://www.linkedin.com/company/just-eat-spain-sl/,https://www.just-eat.es/,ES Madrid Community of Madrid,2024-11-28 17:32,Checked V1 02-08-23,"EMP:eComm11May FILTRO,E: eComm11May FILTRO_sí,VE-1 02-08-23,Empresa Madrid,Empresa de Madrid 07-2024,Tarea_31-01-25,ad_hoc_2025_Digital_Providers","MassimilianoMaliza - 44967465,AntonioBarranco Rosales - 52834247,IsabelNevado - 312504767,AlbertoMoraleda Fernández - 205362467",,,
11153126,Posible patrono,2,MYMOID,"Somos la pasarela multicanal versátil, escalable y segura que te ayuda a gestionar tus pagos a tu manera.  A través de nuestra Rest-API podrás solucionar todas tus necesidades de pagos cuando y desde donde quieras. A cualquier target, a través de cualquier canal. Sin complicaciones ni dispositivos ni software adicionales.  Tus pagos a tu manera.","Software,Servicios financieros,Tecnología",B2B,11-50,https://www.linkedin.com/company/mymoid/,https://mymoid.com/,ES Madrid Comunidad de Madrid,2024-10-05 18:54,COMPANY_2_AIRTABLE2024-10-08,"EMP: Contactos de Madrid,Empresa de Madrid 07-2024",SaraRey - 10504660,RamiroMartínez-Pardo - 10725740,,
9351647,,1,Bjaland Technologies,"Bjaland empresa de base tecnológica, somos el partner ideal para el desarrollo de proyectos tecnológicos transformadores en dónde conviven en entornos de arquitectura compleja sensores, hardware con plataformas de acceso en tiempo real y de alto rendimiento.  Especializados en Health IT, Internet of Things, Desarrollo de procesos Industriales y Gambling, contamos con un equipo de especialistas con más de 15 años de experiencia.",Software,B2B,11-50,https://www.linkedin.com/company/bjaland/,http://www.bjaland.co,,2021-10-19 13:43,,EMP: Contactos de Madrid,MarcArnal Ribas - 3994854,,,
3096236,Posible patrono,2,Gravity,"Gravity es una empresa de desarrollo de software formada por un equipo multidisciplinar de profesionales TIC.  Especializado en el desarrollo de aplicaciones multiplataforma para dispositivos móviles basadas en desarrollo nativo o HTML5. Especial cuidado en el diseño y experiencia de usuario.   Nuestra misión, ayudar a las empresas a enamorar a sus usuarios y clientes de sus productos dándoles alma.",Software,B2B,11-50,https://www.linkedin.com/company/gravity-es/,http://www.gravity.es,ES Madrid Comunidad de Madrid,2024-10-05 23:22,COMPANY_2_AIRTABLE2024-10-08,"EMP: Contactos de Madrid,EMP: Karting24May22,LZ: medioeComm,LZ: Verificado,Empresa Contacto Sol Especial 31-03-23,Empresa Nivel 3,Empresa de Madrid 07-2024","JoseBarragan - 46713494,AntonioHernández de la Rosa - 115532639",,,
30117212,Posible patrono,3,Remove Group,"Remove Group es una empresa tecnológica especializada en detección y eliminación de contenido en internet para empresas y personas. Ofrece soluciones de reputación online con servicios como: - Borrado de datos personales, noticias, opiniones en internet - Limpieza en enlaces perjudiciales en buscadores - Gestión de derecho al olvido - Posicionamiento de noticias positivas  PAGA SOLO POR RESULTADOS  Ofrece soluciones a éxito 100% garantizadas y confidenciales. www.removegroup.com contacto@removegroup.com +34 910 442 346",Tecnología,B2B,11-50,https://www.linkedin.com/company/remove-group/,https://www.removegroup.com/,ES Madrid nan,2024-11-28 4:17,Sponsor Hoja Negocio 09-08-2024,"EMP: Contactos de Madrid,Empresa Madrid,Empresa de Madrid 07-2024","BorjaMartín de la Torre - 46034669,AlejandroAbascal - 195593955",JoseArango von Arnim - 396295546,,
